0.001	1.2562219608909545e-11
0.003	1.2490696260654422e-11
0.005	1.2456968033710377e-11
0.007	1.2433223433128038e-11
0.009000000000000001	1.2415385759160279e-11
0.011000000000000001	1.2401390295448919e-11
0.013000000000000001	1.238945487924119e-11
0.015000000000000001	1.2378892010771215e-11
0.017	1.2369545726260853e-11
0.019000000000000003	1.2361778399293939e-11
0.021	1.2354062903396094e-11
0.023	1.2347495317352417e-11
0.025	1.2340559690321715e-11
0.027	1.233426522967386e-11
0.029	1.232916313437603e-11
0.031	1.2323833984953627e-11
0.033	1.2318965895541551e-11
0.035	1.2315579970034744e-11
0.037000000000000005	1.2311883085541025e-11
0.03900000000000001	1.2307647324514668e-11
0.041	1.2302287620907665e-11
0.043000000000000003	1.229935958444726e-11
0.045	1.2295189650441124e-11
0.047	1.2293344765249582e-11
0.049	1.2291009848908551e-11
0.051000000000000004	1.2287777788520872e-11
0.053000000000000005	1.2284203178126184e-11
0.05500000000000001	1.2281479625203907e-11
0.05700000000000001	1.22788222812189e-11
0.059000000000000004	1.2275867252195324e-11
0.061000000000000006	1.2274051957639586e-11
0.063	1.2271490825049823e-11
0.065	1.226910550885061e-11
0.067	1.2266942822092998e-11
0.069	1.226483097376062e-11
0.07100000000000001	1.2262817971125267e-11
0.07300000000000001	1.2260408685634193e-11
0.07500000000000001	1.22584763735722e-11
0.077	1.2256543927105725e-11
0.079	1.2254788835248762e-11
0.081	1.2253232331772038e-11
0.083	1.2251258392263125e-11
0.085	1.2249228470342346e-11
0.08700000000000001	1.2247442535541972e-11
0.089	1.224587746554964e-11
0.091	1.2244446593443838e-11
0.093	1.2242963250849992e-11
0.095	1.2241565624813368e-11
0.097	1.2239608116874742e-11
0.099	1.223823897473065e-11
0.11	1.223019801802458e-11
0.12	1.2223436489274656e-11
0.13	1.2217524235481268e-11
0.14	1.2211450759709404e-11
0.15	1.2206605096420275e-11
0.16	1.2201564515190473e-11
0.16999999999999998	1.2196687404134743e-11
0.18	1.2192904573385034e-11
0.19	1.218859504969704e-11
0.2	1.2184226265681157e-11
0.21000000000000002	1.2180718780996202e-11
0.22	1.217733310320624e-11
0.22999999999999998	1.2173777562197254e-11
0.24	1.2170542773206563e-11
0.25	1.2167662660395534e-11
0.26	1.216490631414887e-11
0.27	1.2161818521517859e-11
0.28	1.215892821796321e-11
0.29000000000000004	1.215623273454619e-11
0.30000000000000004	1.2153928848333982e-11
0.31	1.215136413487041e-11
0.32	1.2148885414238912e-11
0.33	1.2146302494333683e-11
0.34	1.2144195846075055e-11
0.35000000000000003	1.2142175793129373e-11
0.36	1.2139134166659827e-11
0.37	1.2137651682072407e-11
0.38	1.2135033209251582e-11
0.39	1.2133333255887711e-11
0.4	1.2131127878654315e-11
0.41000000000000003	1.212955523940488e-11
0.42000000000000004	1.2127752133873375e-11
0.43	1.2125728764950504e-11
0.44	1.2123240202419266e-11
0.45	1.2121802484869612e-11
0.45999999999999996	1.2119870784883742e-11
0.47	1.211827057562184e-11
0.48	1.2116974138782423e-11
0.49	1.2114856782166231e-11
0.5	1.211403122569884e-11
0.51	1.211188819111736e-11
0.52	1.2110631524136105e-11
0.53	1.2108984170727588e-11
0.54	1.2107523281261053e-11
0.55	1.2106148742720057e-11
0.56	1.2104954834276123e-11
0.5700000000000001	1.2103673280749668e-11
0.58	1.2102350992359285e-11
0.59	1.2099592044084587e-11
0.6	1.2098593378395926e-11
0.61	1.2097357118783241e-11
0.62	1.2096406950829802e-11
0.63	1.2095060835665764e-11
0.64	1.2093861559555618e-11
0.6499999999999999	1.2092572505892356e-11
0.6599999999999999	1.2091790458375953e-11
0.6699999999999999	1.2090698421171104e-11
0.6799999999999999	1.2089523040169856e-11
0.69	1.2088052758622441e-11
0.7	1.2086683043642914e-11
0.71	1.208490418945728e-11
0.72	1.2083730172802288e-11
0.73	1.2082623775364777e-11
0.74	1.2081471704431754e-11
0.75	1.208086254569185e-11
0.76	1.2079709744957821e-11
0.77	1.2078984551153452e-11
0.78	1.2078036974236915e-11
0.79	1.2076684333748911e-11
0.8	1.2076243527448295e-11
0.81	1.2074451064934173e-11
0.8200000000000001	1.2074668236883772e-11
0.83	1.2073374000156873e-11
0.84	1.207268161177185e-11
0.85	1.2071829260599523e-11
0.86	1.2070394613669606e-11
0.87	1.2069700693747176e-11
0.88	1.2068899479254583e-11
0.89	1.206819493830409e-11
0.9	1.2066740968222526e-11
0.91	1.2065806294262654e-11
0.92	1.20652983127627e-11
0.93	1.2064123984026969e-11
0.9400000000000001	1.2063086648483731e-11
0.9500000000000001	1.2062384074216137e-11
0.9600000000000001	1.2061560740781209e-11
0.97	1.206070286663783e-11
0.98	1.2059728907716934e-11
0.99	1.2058756649534875e-11
1.	1.2058311288647866e-11
1.01	1.2057205605450606e-11
1.02	1.2056300663356135e-11
1.03	1.2055755378267145e-11
1.04	1.205500536603344e-11
1.05	1.2054223660728428e-11
1.06	1.2053969676562487e-11
1.07	1.2053077588585908e-11
1.08	1.2052491005054671e-11
1.09	1.20515417941539e-11
1.1	1.2050813042574725e-11
1.11	1.2050494525249544e-11
1.12	1.2049527922728135e-11
1.1300000000000001	1.2048836447282122e-11
1.1400000000000001	1.2048230991425772e-11
1.1500000000000001	1.204776759767554e-11
1.1600000000000001	1.2046568808239998e-11
1.1700000000000002	1.2045952649360364e-11
1.1800000000000002	1.2045598136647769e-11
1.19	1.2044448377883874e-11
1.2000000000000002	1.204419455813563e-11
1.21	1.2043859116721733e-11
1.22	1.2042860554114317e-11
1.2300000000000002	1.204168705858478e-11
