1,0.0006119926676267156
2,0.0011763116803796521
3,0.0017026869097955756
4,0.0021875644311717983
5,0.0026290252189405104
6,0.0030275637872206043
7,0.0033855479158162462
8,0.003794680996543442
9,0.00399428752255276
10,0.004253007662651811
11,0.004486386117484074
12,0.004697811657065193
13,0.00489025489289082
14,0.005066287683313105
15,0.005228104124442245
16,0.0053775697082877405
17,0.0055162661819398474
18,0.0056455347100050415
19,0.0057665114221233426
20,0.005880164425741483
21,0.005987318623501648
22,0.0060886805833470165
23,0.006184855811061815
24,0.006276369765598148
25,0.00636367619485969
26,0.006447164622278487
27,0.0065271856908665086
28,0.006604034760037719
29,0.006677984326275493
30,0.006749264161451484
31,0.006818085098352709
32,0.006884633727631415
33,0.0069490709386025515
34,0.007011547576502721
35,0.0070721968439485736
36,0.00713113886355895
37,0.007188482281341494
38,0.007244325641162566
39,0.00729875856678053
40,0.007351862782008644
41,0.007403712993308408
42,0.0074543776565524755
43,0.0075039196445345355
44,0.00755239682991486
45,0.007599862596012755
46,0.007646366285421966
47,0.00769195359490675
48,0.00773666692430969
49,0.00778054569324491
50,0.00782362665783405
51,0.00786594404675869
52,0.0079075298267895
53,0.007948413907154513
54,0.007988624313448012
55,0.008028187343652689
56,0.008067127708472439
57,0.00810546865785583
58,0.008143232095162123
59,0.008180438680461975
60,0.00821710792417329
61,0.008253258272019708
62,0.008288907182443713
63,0.008324071196886903
64,0.008358766004058125
65,0.00839300649873526
66,0.008426806835343298
67,0.008460180477428695
68,0.008493140242667329
69,0.008525698344492882
70,0.008557866430367359
71,0.008589655616972999
72,0.008621076522863499
73,0.008652139298367029
74,0.008682853653580671
75,0.00871322888392062
76,0.008743273894126335
77,0.0087729972205863
78,0.008802407051556738
79,0.008831511246727361
80,0.008860317354843342
81,0.008888832630381606
82,0.008917064049234015
83,0.008945018323017648
84,0.00897270191274484
85,0.009000121041501623
86,0.009027281706341551
87,0.009054189689455842
88,0.009080850568531116
89,0.009107269726677221
90,0.009133452361655333
91,0.009159403494460164
92,0.009185127977587035
93,0.009210630502685927
94,0.009235915607825614
95,0.009260987684321192
96,0.009285850983222987
97,0.009310509621419242
98,0.00933496758734529
99,0.009359228746542513
100,0.009383296846736845
