1,0.9356503293312525,1.811782338244197e-6
2,0.9337023883885912,0.000025683640140358735
3,0.943906758508377,0.00011672457080225098
4,0.9413156522999225,0.0003283845616181333
5,0.9433276798308521,0.0007065435593081878
6,0.9411364284355009,0.0012805065291587147
7,0.9592911661975029,0.002055560122590277
8,0.9556471253516652,0.003025081714597308
9,0.9489283459779593,0.004161344023930173
10,0.9561438141376228,0.005435973160998737
11,0.9560274693347571,0.0068204828363355495
12,0.9615762773754927,0.008271188798865034
13,0.961176085040806,0.00978315393835428
14,0.9684727383902311,0.01131278881320423
15,0.961590938226718,0.012851309474494631
16,0.9653237027321403,0.01438251905250047
17,0.969577614436167,0.01588991078331857
18,0.9642583851433894,0.01735420900020896
19,0.9681745805157916,0.018770444599078125
20,0.9679759435546913,0.02016133931727783
21,0.9650457594185448,0.021509467444139726
22,0.9644854779963143,0.022801794965572896
23,0.9697306494841089,0.024064494594656802
24,0.9672006346515593,0.02527324943068837
25,0.970173908932227,0.02644512866054614
26,0.9702588369561517,0.027549409191533848
27,0.9689371904618271,0.0286086081084409
28,0.9687835827790221,0.0296399809872579
29,0.9728262114385191,0.030611453978033224
30,0.9689754964539854,0.03154027752732573
31,0.9730106532136915,0.032455341192578396
32,0.9711798047301845,0.03332639270432025
33,0.9670036146274563,0.03418321967609516
34,0.9664663627815119,0.03498067610714834
35,0.9717197232697351,0.03582669247874916
36,0.9685478346912777,0.03656336270790081
37,0.9658027332912833,0.03729421163995018
50,0.9723980949408002,0.04451386987717267
60,0.9716335856145664,0.04833232798436319
70,0.9721077262488228,0.05117584425776171
80,0.9713398204906536,0.053416366002080336
85,0.971125239739323,0.054355819506804945
86,0.9698131653805947,0.05453312100998247
87,0.9741944106455104,0.05470403763488194
88,0.9713053146577103,0.054875272419285026
89,0.9672928307128428,0.055017661013713706
90,0.9674241893785487,0.05519616702643496
91,0.9679643670077914,0.055340481440203086
92,0.9698876679113707,0.055489419011741696
93,0.9722965853579267,0.055640210610046405
94,0.9732409762842615,0.05580986924581756
95,0.9718158083968946,0.055943526851740845
96,0.9718802371501819,0.056083616250184744
97,0.9731824297351594,0.05623943588987728
98,0.9712751225730211,0.05637207924446812
99,0.9707301274732659,0.05650514138069021
100,0.9712108853332849,0.05662437581699725
